timestamp,m1_pos,m1_vel,m1_torque,m2_pos,m2_vel,m2_torque,ch6_max,ch7_max,m1_ai_label,m2_ai_label
42921,-14.2825,-0.049087,0.0,24.413668,0.343611,0.003906,3.104774,2.673918,0.0,0.0
42929,-14.281925,0.171806,0.003906,24.414244,0.196349,0.0,3.104774,2.673918,0.0,0.0
42932,-14.281925,0.0,0.0,24.41501,0.441786,0.003906,3.104774,2.673918,0.0,0.0
42951,-14.281349,0.26998,0.0,24.415585,0.024544,0.0,3.104774,2.673918,0.0,0.0
42953,-14.281157,-0.539961,0.0,24.417503,0.515417,0.0,3.104774,2.673918,0.0,0.0
42960,-14.279816,0.122718,0.003906,24.42153,0.93266,-0.003906,3.104774,2.673918,0.0,0.0
42982,-14.278474,0.049087,-0.003906,24.431885,1.840775,-0.007812,3.104774,2.673918,0.0,0.0
42984,-14.275213,0.220893,-0.003906,24.44569,1.914407,0.0,3.104774,2.673918,0.0,0.0
42986,-14.268119,1.006291,0.0,24.466398,3.190677,0.0,3.104774,2.673918,0.0,0.0
42993,-14.255464,1.398989,-0.003906,24.489983,2.454367,0.0,3.104774,2.673918,0.0,0.0
43015,-14.243575,1.546251,0.0,24.513569,3.485202,0.0,3.104774,2.673918,0.0,0.0
43018,-14.227085,1.546251,0.0,24.539263,2.601629,0.0,3.104774,2.673918,0.0,0.0
43022,-14.208102,2.40528,-0.003906,24.55863,2.159843,0.0,3.104774,2.673918,0.0,0.0
43044,-14.180682,3.534289,-0.003906,24.572243,1.693513,-0.003906,3.104774,2.673918,0.0,0.0
43046,-14.145976,3.632463,0.0,24.584515,1.129009,0.003906,3.104774,2.673918,0.0,0.0
43048,-14.113955,3.215221,0.0,24.590076,0.539961,0.0,3.104774,2.673918,0.0,0.0
43055,-14.088835,2.797979,0.003906,24.5895,-0.294524,0.007812,3.104774,2.673918,0.0,0.0
43077,-14.059881,2.969784,0.003906,24.589308,-0.073631,-0.003906,3.104774,2.673918,0.0,0.0
43079,-14.028243,3.657007,0.0,24.589693,0.294524,0.003906,3.104774,2.673918,0.0,0.0
43086,-13.987976,4.786016,0.0,24.590076,0.46633,0.0,3.104774,2.673918,0.0,0.0
43105,-13.950394,3.558833,0.003906,24.590267,-0.220893,0.0,3.104774,2.673918,0.0,0.0
43109,-13.926425,2.282562,0.007812,24.591034,0.294524,0.0,3.104774,2.673918,0.0,0.0
43110,-13.902841,2.67526,0.0,24.591993,0.490873,-0.003906,3.104774,2.673918,0.0,0.0
43117,-13.876762,2.847066,0.0,24.595253,0.981747,-0.003906,3.104774,2.673918,0.0,0.0
43138,-13.84359,4.025162,0.0,24.604265,1.570795,0.0,3.104774,2.673918,0.0,0.0
43141,-13.801023,4.761473,0.0,24.619797,1.865319,-0.003906,3.104774,2.673918,0.0,0.0
43148,-13.760947,4.246056,0.007812,24.642424,2.626173,-0.003906,3.104774,2.673918,0.0,0.0
43170,-13.734294,3.117046,0.007812,24.664665,2.773435,0.0,3.104774,2.673918,0.0,0.0
43172,-13.714161,1.20264,0.011719,24.686525,2.67526,0.003906,3.104774,2.673918,0.0,0.0
43174,-13.705915,-0.073631,0.003906,24.705317,2.258018,0.0,3.104774,2.673918,0.0,0.0
43181,-13.708792,-0.539961,0.0,24.719313,1.276271,0.0,3.104774,2.673918,0.0,0.0
43201,-13.710901,-0.147262,0.0,24.725832,1.104465,0.003906,3.104774,2.673918,0.0,0.0
43202,-13.711668,0.294524,0.0,24.730434,0.515417,0.0,3.104774,2.673918,0.0,0.0
43210,-13.71186,-0.147262,0.003906,24.734653,0.687223,0.0,3.104774,2.673918,0.0,0.0
43211,-13.71186,-0.245437,0.0,24.737337,0.245437,0.0,3.104774,2.673918,0.0,0.0
43233,-13.71301,-0.638135,0.0,24.740406,0.441786,0.0,3.104774,2.673918,0.0,0.0
43236,-13.715503,-0.490873,0.0,24.746542,1.006291,0.0,3.104774,2.673918,0.0,0.0
43253,-13.717421,-0.171806,0.0,24.760155,1.619882,0.003906,3.104774,2.673918,0.0,0.0
43255,-13.717804,-0.049087,0.0,24.772043,1.227184,0.0,3.104774,2.673918,0.0,0.0
43274,-13.718954,-0.46633,0.003906,24.782782,1.20264,0.0,3.104774,2.673918,0.0,0.0
43276,-13.722022,-0.343611,0.0,24.794863,1.497164,0.0,3.104774,2.673918,0.0,0.0
43278,-13.729501,-1.325358,0.003906,24.811352,2.110756,0.0,3.104774,2.673918,0.0,0.0
43316,-13.743114,-1.570795,0.0,24.83091,2.159843,0.0,3.104774,2.673918,0.0,0.0
43318,-13.759604,-2.380736,0.0,24.85066,2.601629,0.0,3.104774,2.673918,0.0,0.0
43320,-13.779738,-2.454367,0.0,24.872328,2.748891,-0.003906,3.104774,2.673918,0.0,0.0
43321,-13.79968,-1.791688,0.0,24.894571,2.478911,0.0,3.104774,2.673918,0.0,0.0
43336,-13.812911,-1.276271,0.0,24.913553,2.67526,0.0,3.104774,2.673918,0.0,0.0
43337,-13.819239,-0.441786,-0.007812,24.93618,2.258018,0.0,3.104774,2.673918,0.0,0.0
43340,-13.818279,0.0,0.0,24.958805,2.454367,0.0,3.104774,2.673918,0.0,0.0
43358,-13.818471,-0.196349,0.0,24.980089,2.67526,0.0,3.104774,2.673918,0.0,0.0
43359,-13.818471,-0.171806,0.0,25.000799,2.454367,-0.003906,3.104774,2.673918,0.0,0.0
43368,-13.818471,0.0,0.0,25.018248,1.521708,0.003906,3.104774,2.673918,0.0,0.0
43386,-13.818663,-0.245437,0.0,25.033396,2.135299,0.0,3.104774,2.673918,0.0,0.0
43390,-13.818663,-0.196349,0.0,25.046244,1.718057,0.0,3.104774,2.673918,0.0,0.0
43395,-13.818854,-0.122718,0.0,25.061199,1.448077,0.0,3.104774,2.673918,0.0,0.0
43405,-13.819239,-0.26998,0.0,25.068678,0.785398,0.0,3.104774,2.673918,0.0,0.0
43419,-13.820005,-0.319068,0.0,25.068102,-0.024544,0.0,3.104774,2.673918,0.0,0.0
43421,-13.821539,-0.564505,0.0,25.066376,-0.122718,0.0,3.104774,2.673918,0.0,0.0
43430,-13.826333,-1.153553,0.0,25.066568,0.220893,0.0,3.104774,2.673918,0.0,0.0
43450,-13.835729,-1.20264,0.0,25.066376,0.441786,0.0,3.104774,2.673918,0.0,0.0
43452,-13.846849,-1.178096,0.0,25.066568,0.245437,0.0,3.104774,2.673918,0.0,0.0
43454,-13.859121,-1.963494,0.003906,25.066568,0.368155,0.0,3.104774,2.673918,0.0,0.0
43462,-13.882707,-3.460658,0.007812,25.066376,-0.024544,0.0,3.104774,2.673918,0.0,0.0
43483,-13.919139,-5.375064,0.007812,25.066568,0.220893,0.003906,3.104774,2.673918,0.0,0.0
43485,-13.967267,-6.111374,0.003906,25.066568,0.245437,0.0,3.104774,2.673918,0.0,0.0
43492,-14.01693,-5.006909,-0.003906,25.066568,0.196349,-0.003906,3.104774,2.673918,0.0,0.0
43514,-14.058731,-5.105084,-0.007812,25.066759,0.441786,0.0,3.104774,2.673918,0.0,0.0
43516,-14.097655,-4.07425,-0.007812,25.067142,0.392699,0.0,3.104774,2.673918,0.0,0.0
43518,-14.133512,-4.172424,0.0,25.069445,0.589048,0.0,3.104774,2.673918,0.0,0.0
43525,-14.163041,-3.215221,-0.007812,25.078264,1.276271,0.0,3.104774,2.673918,0.0,0.0
43545,-14.181066,-1.619882,-0.003906,25.093412,1.889863,0.0,3.104774,2.673918,0.0,0.0
43547,-14.188352,0.122718,-0.011719,25.10952,1.570795,0.0,3.104774,2.673918,0.0,0.0
43554,-14.18701,-0.171806,-0.003906,25.115273,0.539961,0.003906,3.104774,2.673918,0.0,0.0
43575,-14.187201,-0.098175,0.0,25.11297,-0.098175,0.0,3.104774,2.673918,0.0,0.0
43577,-14.187201,-0.220893,0.0,25.113163,-0.049087,0.0,3.104774,2.673918,0.0,0.0
43579,-14.187201,-0.245437,0.003906,25.113354,0.441786,0.0,3.104774,2.673918,0.0,0.0
43589,-14.186818,0.0,0.0,25.113163,0.0,0.0,3.104774,2.673918,0.0,0.0
43607,-14.186626,0.122718,0.0,25.113163,0.073631,0.003906,3.104774,2.673918,0.0,0.0
43609,-14.186818,-0.245437,0.0,25.113737,0.515417,0.0,3.104774,2.673918,0.0,0.0
43618,-14.186626,-0.049087,0.0,25.11393,0.098175,0.0,3.104774,2.673918,0.0,0.0
43636,-14.186626,-0.245437,0.0,25.114313,-0.049087,0.0,3.104774,2.673918,0.0,0.0
43638,-14.186243,-0.122718,0.0,25.114889,0.26998,0.0,3.104774,2.673918,0.0,0.0
43640,-14.186051,-0.171806,-0.003906,25.115656,0.93266,0.0,3.104774,2.673918,0.0,0.0
43651,-14.18586,0.024544,0.0,25.116039,-0.073631,0.0,3.104774,2.673918,0.0,0.0
43669,-14.18586,0.024544,0.0,25.116613,0.0,0.0,3.104774,2.673918,0.0,0.0
43671,-14.186051,-0.515417,0.0,25.117956,0.245437,0.0,3.104774,2.673918,0.0,0.0
43680,-14.185668,0.147262,0.0,25.11949,0.46633,-0.003906,3.104774,2.673918,0.0,0.0
43700,-14.18586,-0.122718,0.0,25.121792,1.030834,0.0,3.104774,2.673918,0.0,0.0
43702,-14.186051,-0.539961,0.0,25.124859,0.564505,0.0,3.104774,2.673918,0.0,0.0
43704,-14.186051,-0.441786,0.0,25.129461,0.908116,0.0,3.104774,2.673918,0.0,0.0
43723,-14.186051,0.0,0.0,25.132914,0.319068,0.0,3.104774,2.673918,0.0,0.0
43733,-14.186051,-0.417242,0.003906,25.134254,0.245437,0.003906,3.104774,2.673918,0.0,0.0
43735,-14.186051,-0.319068,0.0,25.135021,-0.073631,0.0,3.104774,2.673918,0.0,0.0
43742,-14.186051,-0.245437,0.0,25.135788,-0.319068,0.0,3.104774,2.673918,0.0,0.0
43762,-14.186051,-0.196349,0.0,25.136173,-0.245437,0.0,3.104774,2.673918,0.0,0.0
43765,-14.186051,-0.245437,0.0,25.136557,0.098175,-0.003906,3.104774,2.673918,0.0,0.0
43766,-14.186051,-0.220893,0.0,25.13694,0.245437,0.0,3.104774,2.673918,0.0,0.0
43775,-14.18586,0.122718,0.0,25.137131,0.392699,0.0,3.104774,2.673918,0.0,0.0
43794,-14.186051,-0.245437,0.003906,25.137323,0.564505,0.0,3.104774,2.673918,0.0,0.0
43797,-14.18586,0.122718,0.003906,25.13694,-0.245437,0.0,3.104774,2.673918,0.0,0.0
43804,-14.18586,0.098175,0.0,25.137323,0.441786,0.0,3.104774,2.673918,0.0,0.0
43836,-14.186051,-0.26998,-0.003906,25.137323,0.417242,0.0,3.104774,2.673918,0.0,0.0
43838,-14.18586,-0.245437,0.0,25.137131,0.343611,0.0,3.104774,2.673918,0.0,0.0
43840,-14.18586,0.073631,0.0,25.137131,0.319068,0.0,3.104774,2.673918,0.0,0.0
43842,-14.18586,0.098175,0.0,25.13694,0.049087,0.0,3.104774,2.673918,0.0,0.0
43857,-14.186051,-0.220893,-0.003906,25.136747,-0.122718,0.0,3.104774,2.673918,0.0,0.0
43858,-14.186051,-0.26998,-0.003906,25.136747,0.0,0.003906,3.104774,2.673918,0.0,0.0
43876,-14.186051,-0.245437,0.0,25.136557,0.147262,0.0,3.104774,2.673918,0.0,0.0
43877,-14.186051,-0.245437,-0.003906,25.136747,0.392699,0.003906,3.104774,2.673918,0.0,0.0
43902,-14.18586,0.147262,-0.003906,25.136557,0.294524,0.0,3.104774,2.673918,0.0,0.0
43904,-14.186051,-0.245437,0.0,25.136364,0.147262,0.0,3.104774,2.673918,0.0,0.0
43906,-14.186051,-0.245437,0.0,25.136364,0.368155,0.003906,3.104774,2.673918,0.0,0.0
43918,-14.186051,-0.245437,0.0,25.135981,-0.122718,0.0,3.104774,2.673918,0.0,0.0
43921,-14.186051,-0.245437,0.0,25.135788,-0.147262,-0.003906,3.104774,2.673918,0.0,0.0
43928,-14.18586,0.122718,-0.003906,25.135597,-0.220893,0.0,3.104774,2.673918,0.0,0.0
43930,-14.186051,-0.245437,0.0,25.135597,0.171806,0.0,3.104774,2.673918,0.0,0.0
43952,-14.18586,0.122718,0.0,25.135597,0.245437,-0.003906,3.104774,2.673918,0.0,0.0
43953,-14.186051,-0.245437,0.003906,25.135405,0.147262,0.0,3.104774,2.673918,0.0,0.0
43961,-14.18586,0.098175,0.0,25.135405,0.26998,0.0,3.104774,2.673918,0.0,0.0
43983,-14.186051,-0.122718,0.0,25.135405,0.343611,-0.003906,3.104774,2.673918,0.0,0.0
43985,-14.186051,0.0,0.0,25.135214,0.0,0.003906,3.104774,2.673918,0.0,0.0
43992,-14.18586,0.319068,-0.003906,25.135405,-0.049087,0.0,3.104774,2.673918,0.0,0.0
43994,-14.186051,0.0,0.0,25.135405,0.245437,0.0,3.104774,2.673918,0.0,0.0
44013,-14.186051,-0.073631,-0.003906,25.135405,0.294524,0.0,3.104774,2.673918,0.0,0.0
44015,-14.186051,0.0,0.0,25.135405,0.245437,0.0,3.104774,2.673918,0.0,0.0
44024,-14.186051,0.0,0.0,25.135597,0.441786,-0.003906,3.104774,2.673918,0.0,0.0
44045,-14.186051,0.0,0.0,25.135597,0.294524,0.0,3.104774,2.673918,0.0,0.0
44047,-14.186051,-0.024544,0.0,25.135597,0.245437,0.0,3.104774,2.673918,0.0,0.0
44053,-14.186243,-0.294524,0.0,25.135597,-0.122718,0.0,3.104774,2.673918,0.0,0.0
44056,-14.186435,-0.711766,0.0,25.135788,-0.171806,-0.003906,3.104774,2.673918,0.0,0.0
44087,-14.186051,0.0,0.0,25.136173,0.26998,-0.003906,3.104774,2.673918,0.0,0.0
44089,-14.186051,0.0,0.0,25.136173,0.049087,0.0,3.104774,2.673918,0.0,0.0
44092,-14.186243,-0.368155,0.0,25.136364,0.26998,0.0,3.104774,2.673918,0.0,0.0
44106,-14.186051,0.0,0.0,25.136557,0.490873,0.0,3.104774,2.673918,0.0,0.0
44109,-14.186051,0.0,0.0,25.136364,0.098175,-0.003906,3.104774,2.673918,0.0,0.0
44110,-14.186243,-0.368155,0.003906,25.136364,0.0,0.0,3.104774,2.673918,0.0,0.0
44128,-14.186435,-0.687223,-0.003906,25.136557,0.368155,0.0,3.104774,2.673918,0.0,0.0
44130,-14.186051,0.0,0.003906,25.136557,0.294524,0.0,3.104774,2.673918,0.0,0.0
44151,-14.186051,-0.368155,0.0,25.136364,0.0,0.003906,3.104774,2.673918,0.0,0.0
44152,-14.186051,0.049087,0.0,25.136557,0.245437,0.0,3.104774,2.673918,0.0,0.0
44168,-14.186051,0.0,0.0,25.136557,0.319068,0.0,3.104774,2.673918,0.0,0.0
44170,-14.186243,-0.294524,0.003906,25.136557,0.024544,0.0,3.104774,2.673918,0.0,0.0
44172,-14.186243,-0.245437,0.003906,25.136747,0.26998,-0.003906,3.104774,2.673918,0.0,0.0
44181,-14.186051,0.122718,0.0,25.136747,0.171806,0.0,3.104774,2.673918,0.0,0.0
44205,-14.186243,-0.171806,-0.003906,25.136557,-0.319068,-0.003906,3.104774,2.673918,0.0,0.0
44207,-14.186051,0.171806,0.0,25.13694,0.441786,0.0,3.104774,2.673918,0.0,0.0
44211,-14.186243,-0.245437,0.0,25.136747,0.098175,0.0,3.104774,2.673918,0.0,0.0
44232,-14.186243,-0.245437,-0.003906,25.136747,0.098175,-0.003906,3.104774,2.673918,0.0,0.0
44234,-14.186243,-0.196349,-0.003906,25.136747,0.245437,0.0,3.104774,2.673918,0.0,0.0
44236,-14.186243,-0.245437,0.003906,25.136747,0.26998,-0.003906,3.104774,2.673918,0.0,0.0
44243,-14.186243,-0.147262,0.0,25.136747,0.245437,0.0,3.104774,2.673918,0.0,0.0
44263,-14.186243,-0.319068,0.003906,25.136557,-0.049087,0.0,3.104774,2.673918,0.0,0.0
44265,-14.186243,-0.319068,0.0,25.136557,0.0,0.0,3.104774,2.673918,0.0,0.0
44274,-14.186243,-0.245437,0.0,25.136747,0.343611,0.0,3.104774,2.673918,0.0,0.0
44292,-14.186243,-0.26998,0.0,25.136557,0.049087,0.0,3.104774,2.673918,0.0,0.0
44293,-14.186243,-0.368155,0.0,25.136557,0.0,0.003906,3.104774,2.673918,0.0,0.0
44296,-14.186243,-0.196349,0.0,25.136557,0.122718,0.0,3.104774,2.673918,0.0,0.0
44307,-14.186051,0.0,0.0,25.136557,0.245437,0.0,3.104774,2.673918,0.0,0.0
44325,-14.186051,-0.343611,0.0,25.136557,0.26998,0.0,3.104774,2.673918,0.0,0.0
44326,-14.186051,0.0,0.0,25.136364,-0.122718,-0.003906,3.104774,2.673918,0.0,0.0
44336,-14.186051,0.0,0.0,25.136557,0.245437,0.0,3.104774,2.673918,0.0,0.0
44355,-14.186243,0.0,0.003906,25.136364,0.0,0.0,3.104774,2.673918,0.0,0.0
44358,-14.186051,0.0,0.0,25.136364,-0.26998,0.0,3.104774,2.673918,0.0,0.0
44360,-14.186051,-0.024544,0.0,25.136364,0.196349,0.0,3.104774,2.673918,0.0,0.0
44369,-14.186051,0.0,0.0,25.136364,0.319068,0.0,3.104774,2.673918,0.0,0.0
44387,-14.186051,0.0,0.0,25.136364,0.368155,0.0,3.104774,2.673918,0.0,0.0
44389,-14.186051,-0.024544,0.0,25.136173,0.0,0.0,3.104774,2.673918,0.0,0.0
44400,-14.186051,-0.073631,0.0,25.136173,0.26998,-0.003906,3.104774,2.673918,0.0,0.0
44417,-14.186051,0.0,-0.003906,25.135981,0.147262,0.0,3.104774,2.673918,0.0,0.0
44420,-14.186051,-0.024544,0.003906,25.135788,0.024544,0.0,3.104774,2.673918,0.0,0.0
44422,-14.186051,0.0,0.003906,25.135597,0.0,-0.003906,3.104774,2.673918,0.0,0.0
44428,-14.186051,-0.098175,0.0,25.135597,0.122718,0.0,3.104774,2.673918,0.0,0.0
44450,-14.186051,-0.098175,-0.003906,25.135405,-0.049087,0.003906,3.104774,2.673918,0.0,0.0
44453,-14.186051,-0.098175,0.0,25.135597,0.392699,0.0,3.104774,2.673918,0.0,0.0
44460,-14.186051,-0.147262,-0.003906,25.135597,0.368155,0.0,3.104774,2.673918,0.0,0.0
44481,-14.186051,-0.024544,0.0,25.135597,0.539961,0.0,3.104774,2.673918,0.0,0.0
44484,-14.186243,-0.392699,-0.003906,25.135597,0.417242,0.0,3.104774,2.673918,0.0,0.0
44485,-14.186051,-0.024544,0.0,25.135597,0.490873,0.0,3.104774,2.673918,0.0,0.0
44493,-14.186051,0.0,0.0,25.135405,0.245437,0.0,3.104774,2.673918,0.0,0.0
44513,-14.186051,0.049087,0.0,25.135214,-0.122718,0.0,3.104774,2.673918,0.0,0.0
44514,-14.186243,-0.368155,0.0,25.135214,0.0,0.0,3.104774,2.673918,0.0,0.0
44524,-14.186051,-0.024544,0.0,25.135214,-0.049087,0.003906,3.104774,2.673918,0.0,0.0
44526,-14.186051,0.0,0.0,25.135214,-0.024544,0.0,3.104774,2.673918,0.0,0.0
44544,-14.186051,0.122718,-0.003906,25.135405,0.392699,0.0,3.104774,2.673918,0.0,0.0
44546,-14.186051,0.122718,0.0,25.135214,0.0,0.0,3.104774,2.673918,0.0,0.0
44556,-14.186051,0.0,0.003906,25.135214,0.073631,0.0,3.104774,2.673918,0.0,0.0
44574,-14.186243,-0.319068,0.0,25.135214,0.024544,0.0,3.104774,2.673918,0.0,0.0
44576,-14.186051,0.049087,0.0,25.135214,0.024544,0.0,3.104774,2.673918,0.0,0.0
44585,-14.186243,-0.368155,0.0,25.135214,0.098175,0.0,3.104774,2.673918,0.0,0.0
44587,-14.186051,0.0,0.003906,25.135214,0.171806,0.0,3.104774,2.673918,0.0,0.0
44607,-14.186051,0.0,0.0,25.135214,0.245437,0.003906,3.104774,2.673918,0.0,0.0
44609,-14.186051,0.098175,0.0,25.135021,-0.098175,-0.003906,3.104774,2.673918,0.0,0.0
44618,-14.186243,-0.343611,0.0,25.135021,0.0,0.0,3.104774,2.673918,0.0,0.0
44638,-14.186051,0.0,0.0,25.135021,0.245437,0.0,3.104774,2.673918,0.0,0.0
44640,-14.186051,0.0,0.0,25.135021,0.245437,0.0,3.104774,2.673918,0.0,0.0
44641,-14.186051,0.0,0.0,25.13483,0.0,0.0,3.104774,2.673918,0.0,0.0
44651,-14.186051,0.0,0.0,25.13483,0.171806,0.0,3.104774,2.673918,0.0,0.0
44669,-14.186051,0.0,0.0,25.134447,-0.220893,-0.003906,3.104774,2.673918,0.0,0.0
44670,-14.186051,-0.098175,0.0,25.134447,0.049087,0.0,3.104774,2.673918,0.0,0.0
44701,-14.186051,-0.098175,0.0,25.134254,0.0,0.0,3.104774,2.673918,0.0,0.0
44702,-14.18586,0.343611,0.0,25.134254,0.171806,0.0,3.104774,2.673918,0.0,0.0
44704,-14.186051,-0.171806,0.0,25.134254,0.26998,0.0,3.104774,2.673918,0.0,0.0
44706,-14.186051,0.0,0.0,25.134254,0.343611,0.0,3.104774,2.673918,0.0,0.0
44725,-14.186051,0.0,0.0,25.134064,0.171806,0.0,3.104774,2.673918,0.0,0.0
44727,-14.186051,-0.024544,0.0,25.134064,0.0,0.0,3.104774,2.673918,0.0,0.0
44747,-14.186051,-0.073631,0.003906,25.134064,0.024544,-0.003906,3.104774,2.673918,0.0,0.0
44748,-14.186051,-0.073631,0.0,25.134064,0.171806,0.003906,3.104774,2.673918,0.0,0.0
44762,-14.186051,0.0,0.003906,25.134064,0.073631,0.0,3.104774,2.673918,0.0,0.0
44763,-14.186243,-0.46633,0.0,25.134064,0.073631,0.0,3.104774,2.673918,0.0,0.0
44765,-14.186051,-0.024544,0.0,25.134064,0.098175,0.0,3.104774,2.673918,0.0,0.0
44775,-14.186051,-0.024544,0.0,25.134064,0.196349,0.0,3.104774,2.673918,0.0,0.0
44792,-14.186051,-0.147262,-0.003906,25.133871,-0.319068,0.0,3.104774,2.673918,0.0,0.0
44794,-14.186051,-0.049087,0.0,25.134064,0.147262,0.003906,3.104774,2.673918,0.0,0.0
44804,-14.186051,-0.122718,0.0,25.134064,0.220893,0.0,3.104774,2.673918,0.0,0.0
44828,-14.186051,-0.098175,0.0,25.134064,0.098175,0.0,3.104774,2.673918,0.0,0.0
44830,-14.18586,0.245437,0.0,25.133871,-0.26998,0.0,3.104774,2.673918,0.0,0.0
44831,-14.186051,-0.122718,0.003906,25.134064,0.245437,0.003906,3.104774,2.673918,0.0,0.0
44837,-14.186051,-0.147262,0.0,25.134064,0.26998,0.0,3.104774,2.673918,0.0,0.0
44856,-14.186051,-0.098175,0.0,25.134064,0.147262,0.0,3.104774,2.673918,0.0,0.0
44858,-14.186051,-0.049087,0.003906,25.134064,0.171806,0.0,3.104774,2.673918,0.0,0.0
44868,-14.186051,-0.024544,0.0,25.134064,0.049087,0.0,3.104774,2.673918,0.0,0.0
44886,-14.186051,-0.024544,0.003906,25.133871,-0.319068,0.0,3.104774,2.673918,0.0,0.0
44887,-14.186051,0.0,0.0,25.134254,0.0,0.0,3.104774,2.673918,0.0,0.0
44888,-14.186051,0.0,0.0,25.134064,-0.024544,0.0,3.104774,2.673918,0.0,0.0
44903,-14.186051,-0.024544,0.003906,25.134064,-0.049087,0.0,3.104774,2.673918,0.0,0.0
44921,-14.186051,0.0,0.0,25.134254,0.343611,0.0,3.104774,2.673918,0.0,0.0
44922,-14.186051,-0.024544,-0.003906,25.134064,0.0,0.0,3.104774,2.673918,0.0,0.0
44930,-14.186051,0.0,0.0,25.134064,0.024544,0.0,3.104774,2.673918,0.0,0.0
44932,-14.186051,0.0,0.0,25.134064,0.0,0.0,3.104774,2.673918,0.0,0.0
44951,-14.18586,0.319068,0.0,25.134254,0.392699,0.0,3.104774,2.673918,0.0,0.0
44953,-14.186051,0.0,0.007812,25.134064,-0.122718,0.0,3.104774,2.673918,0.0,0.0
44960,-14.186051,0.0,0.003906,25.134064,0.0,0.0,3.104774,2.673918,0.0,0.0
44983,-14.186051,0.0,0.0,25.134254,0.343611,0.0,3.104774,2.673918,0.0,0.0
44984,-14.186243,-0.368155,0.0,25.134064,0.0,0.0,3.104774,2.673918,0.0,0.0
44992,-14.186051,-0.343611,-0.003906,25.134254,0.392699,-0.003906,3.104774,2.673918,0.0,0.0
44994,-14.186051,0.024544,0.0,25.134254,0.343611,0.0,3.104774,2.673918,0.0,0.0
45015,-14.186051,0.122718,0.003906,25.134064,0.0,0.0,3.104774,2.673918,0.0,0.0
45018,-14.186243,-0.368155,0.0,25.134064,-0.024544,0.0,3.104774,2.673918,0.0,0.0
45025,-14.186051,0.0,-0.003906,25.134254,0.245437,0.003906,3.104774,2.673918,0.0,0.0
45044,-14.186051,0.073631,0.0,25.134064,-0.049087,0.0,3.104774,2.673918,0.0,0.0
45046,-14.186051,0.0,0.0,25.134064,-0.122718,0.0,3.104774,2.673918,0.0,0.0
45054,-14.186051,0.0,0.0,25.134064,-0.098175,0.0,3.104774,2.673918,0.0,0.0
45055,-14.186243,-0.26998,0.0,25.134064,-0.098175,0.0,3.104774,2.673918,0.0,0.0
45075,-14.186435,-0.589048,0.0,25.134064,0.0,0.003906,3.104774,2.673918,0.0,0.0
45077,-14.186051,0.122718,0.0,25.134254,0.392699,0.0,3.104774,2.673918,0.0,0.0
45086,-14.186051,0.073631,0.0,25.134064,0.0,0.0,3.104774,2.673918,0.0,0.0
45106,-14.186051,0.024544,0.0,25.134064,-0.073631,0.0,3.104774,2.673918,0.0,0.0
45108,-14.186051,0.147262,0.0,25.134254,0.294524,0.0,3.104774,2.673918,0.0,0.0
45109,-14.186435,-0.687223,-0.003906,25.134254,0.245437,-0.003906,3.104774,2.673918,0.0,0.0
45119,-14.186051,0.098175,0.0,25.134064,-0.171806,0.0,3.104774,2.673918,0.0,0.0
45151,-14.186243,-0.245437,-0.003906,25.134254,0.171806,0.0,3.104774,2.673918,0.0,0.0
45153,-14.186243,-0.245437,0.0,25.134254,0.196349,0.0,3.104774,2.673918,0.0,0.0
45154,-14.186243,-0.122718,0.0,25.134064,0.196349,0.0,3.104774,2.673918,0.0,0.0
45168,-14.186243,-0.245437,0.003906,25.134638,0.908116,0.0,3.104774,2.673918,0.0,0.0
45170,-14.186243,-0.049087,0.0,25.134447,0.417242,0.0,3.104774,2.673918,0.0,0.0
45171,-14.186435,-0.539961,0.0,25.134447,0.368155,0.003906,3.104774,2.673918,0.0,0.0
45178,-14.186435,-0.589048,0.003906,25.134447,0.245437,0.0,3.104774,2.673918,0.0,0.0
45201,-14.186243,-0.245437,0.0,25.134447,0.319068,0.003906,3.104774,2.673918,0.0,0.0
45203,-14.186435,-0.490873,0.0,25.134447,0.245437,0.0,3.104774,2.673918,0.0,0.0
45210,-14.186243,-0.220893,-0.003906,25.134447,0.147262,0.003906,3.104774,2.673918,0.0,0.0
45231,-14.186243,0.294524,0.0,25.134638,0.319068,0.0,3.104774,2.673918,0.0,0.0
45233,-14.186435,-0.417242,0.0,25.134254,-0.196349,0.0,3.104774,2.673918,0.0,0.0
45235,-14.186051,0.171806,0.0,25.134638,0.343611,0.0,3.104774,2.673918,0.0,0.0
45243,-14.186051,-0.171806,0.0,25.134638,0.245437,0.0,3.104774,2.673918,0.0,0.0
45263,-14.186051,0.220893,0.0,25.134447,-0.122718,0.0,3.104774,2.673918,0.0,0.0
45264,-14.186435,-0.490873,0.0,25.134447,-0.122718,0.0,3.104774,2.673918,0.0,0.0
45274,-14.186243,-0.098175,0.003906,25.134638,0.245437,0.0,3.104774,2.673918,0.0,0.0
45294,-14.186435,-0.539961,0.003906,25.134638,0.245437,0.0,3.104774,2.673918,0.0,0.0
45295,-14.186243,-0.073631,-0.003906,25.134638,0.245437,0.0,3.104774,2.673918,0.0,0.0
45298,-14.186243,-0.098175,0.0,25.134447,-0.122718,0.003906,3.104774,2.673918,0.0,0.0
45305,-14.186051,0.098175,0.0,25.134447,-0.122718,0.0,3.104774,2.673918,0.0,0.0
